Date,VUG,VWAPY,RIVN,VOOV,OGN,PTON,O,GLD,IAU,INTC,BZFD,AMD,RKLB,AMZN,MRNA,IBM,NFLX,MSFT,IHI,SG,SONO,NXT,STKL
2025-08-18,461.1667175292969,11.479999542236328,12.40999984741211,192.77285766601562,9.255086898803711,8.449999809265137,56.29196548461914,306.95001220703125,62.84000015258789,23.65999984741211,1.9700000286102295,176.13999938964844,44.970001220703125,231.49000549316406,28.09000015258789,236.78695678710938,124.50900268554688,514.1134643554688,61.50581359863281,9.279999732971191,13.630000114440918,67.69999694824219,6.269999980926514
2025-08-19,454.6802978515625,11.65999984741211,12.25,193.2087860107422,9.235140800476074,7.840000152587891,57.40087890625,305.2699890136719,62.4900016784668,25.309999465942383,1.9600000381469727,166.5500030517578,40.91999816894531,228.00999450683594,27.90999984741211,238.5966033935547,121.41500091552734,506.8257751464844,61.765289306640625,9.4399995803833,13.3100004196167,66.55999755859375,6.239999771118164
2025-08-20,452.10565185546875,11.720000267028809,12.069999694824219,193.000732421875,9.344844818115234,7.730000019073486,58.26661682128906,308.3599853515625,63.130001068115234,23.540000915527344,1.909999966621399,165.1999969482422,40.689998626708984,223.80999755859375,26.889999389648438,239.8524932861328,121.38600158691406,502.7991638183594,62.4638786315918,9.020000457763672,12.920000076293945,66.12999725341797,6.110000133514404
2025-08-21,450.2395324707031,11.649999618530273,12.119999885559082,192.50534057617188,9.255086898803711,7.690000057220459,57.9553337097168,307.2900085449219,62.900001525878906,23.5,1.909999966621399,163.7100067138672,41.529998779296875,221.9499969482422,26.219999313354492,236.7375030517578,120.62100219726562,502.15185546875,61.785247802734375,8.979999542236328,12.880000114440918,64.04000091552734,6.170000076293945
2025-08-22,457.4644775390625,11.930000305175781,13.09000015258789,195.2794952392578,9.404685020446777,7.909999847412109,57.31333541870117,310.5799865722656,63.58000183105469,24.799999237060547,2.0199999809265137,167.75999450683594,44.380001068115234,228.83999633789062,27.1200008392334,239.39759826660156,120.46499633789062,505.1295166015625,62.74331283569336,9.34000015258789,13.260000228881836,68.7699966430664,6.460000038146973
2025-08-25,456.6661376953125,11.729999542236328,13.109999656677246,193.86268615722656,9.035677909851074,7.510000228881836,56.62269592285156,309.8299865722656,63.439998626708984,24.549999237060547,2.009999990463257,163.36000061035156,47.220001220703125,227.94000244140625,25.350000381469727,236.7671661376953,121.80699920654297,502.17181396484375,61.89502716064453,9.100000381469727,13.359999656677246,67.58999633789062,6.369999885559082
2025-08-26,459.1908264160156,11.760000228881836,13.210000038146973,194.27880859375,9.045650482177734,7.570000171661377,56.54487991333008,312.0799865722656,63.880001068115234,24.350000381469727,2.0,166.6199951171875,48.130001068115234,228.7100067138672,24.729999542236328,239.9315948486328,122.60900115966797,499.96099853515625,62.08464431762695,9.140000343322754,13.640000343322754,68.58000183105469,6.320000171661377
2025-08-27,460.0989685058594,11.609999656677246,13.220000267028809,194.9723358154297,9.175301551818848,7.679999828338623,56.953426361083984,312.7099914550781,64.01000213623047,24.850000381469727,1.9900000095367432,167.1300048828125,46.25,229.1199951171875,25.100000381469727,242.11700439453125,122.3499984741211,504.6415100097656,61.96488571166992,9.039999961853027,13.9399995803833,67.69000244140625,6.340000152587891
2025-08-28,463.01287841796875,11.649999618530273,13.640000343322754,195.130859375,9.155355453491211,7.579999923706055,56.54487991333008,315.0299987792969,64.48999786376953,24.93000030517578,2.009999990463257,168.5800018310547,47.90999984741211,231.60000610351562,24.469999313354492,242.9971160888672,123.1449966430664,507.5295104980469,61.785247802734375,9.260000228881836,14.010000228881836,68.11000061035156,6.340000152587891
2025-08-29,457.6640319824219,11.59000015258789,13.569999694824219,195.11105346679688,9.3947114944458,7.599999904632568,57.157691955566406,318.07000732421875,65.0999984741211,24.350000381469727,1.9600000381469727,162.6300048828125,48.599998474121094,229.0,24.09000015258789,240.78204345703125,120.82499694824219,504.59173583984375,62.02476501464844,9.100000381469727,13.920000076293945,67.26000213623047,6.269999980926514
